UserId,Event,Category,Fake
9310D20A1F,click_carrousel,Real_State,0
1DEC772072,click_carrousel,Motor,0
B33C069DA5,send_sms,Leisure,0
DF993F3C50,phone_call,Real_State,0
266506692E,click_ad,Phone,0
8B5BF2E1BB,click_ad,Phone,0
43F9D545B9,send_sms,Leisure,0
2943ED88A9,click_ad,Motor,0
20FEEF67FE,send_email,Jobs,0
D765AC9080,click_ad,Jobs,0
F0767C4599,click_carrousel,Real_State,0
B6570B3AFC,click_carrousel,Phone,0
6A21A58704,click_ad,Leisure,0
9245D39BB7,send_email,Holidays,0
57198B2CDC,click_ad,Phone,0
71CDF3FD60,send_email,Phone,0
C7C229F069,click_ad,Leisure,0
138286EA7A,send_sms,Jobs,0
B86E7F261F,click_carrousel,Motor,0
B5D9038F53,phone_call,Motor,0
1C8B538F05,send_sms,Real_State,0
00C831A888,click_ad,Leisure,0
6759E59693,click_carrousel,Real_State,0
738C4CCBD0,send_email,Phone,0
91923354FF,click_carrousel,Jobs,0
176938BB11,click_carrousel,Holidays,0
07A7B8F470,click_carrousel,Phone,0
348DCE0324,click_ad,Phone,0
D370129898,send_email,Phone,0
1F3A81BFD5,phone_call,Real_State,0
7325DCF16C,phone_call,Holidays,0
87BD2ECCA7,click_carrousel,Leisure,0
ABB7320380,phone_call,Phone,0
71FE008E59,send_email,Holidays,1
6B072DFFB8,send_email,Phone,0
8A00EEBEF5,click_carrousel,Holidays,0
B3FAD196F3,click_carrousel,Jobs,0
A9B48B026B,click_carrousel,Holidays,0
B0ECD6C353,click_ad,Real_State,0
9AFAE2C740,send_sms,Motor,0
C1FEFB2703,phone_call,Leisure,0
0BF0C9D867,send_email,Jobs,0
29990CADC0,click_ad,Motor,0
6C707F32DA,click_ad,Phone,0
E005649D5E,send_sms,Real_State,0
509AA889FF,click_ad,Jobs,0
6F8CB305A7,send_email,Real_State,0
7550D0EF10,click_carrousel,Jobs,0
5119242530,send_sms,Phone,0
31A62573AB,phone_call,Motor,0
2A1FCB6209,click_carrousel,Real_State,0
E4EBE4CB3A,phone_call,Jobs,0
028FA4A557,click_ad,Jobs,1
F1F91FD4CA,send_sms,Real_State,0
E7FDEAD589,send_email,Real_State,0
DF2EA980C6,click_carrousel,Leisure,1
D765AC9080,phone_call,Jobs,0
86BAF9A6BC,click_ad,Motor,1
453EDBAC0B,send_email,Motor,0
AB87529E41,click_carrousel,Holidays,0
028FA4A557,send_email,Motor,1
6811143940,send_email,Real_State,1
7B1DB2DA76,click_carrousel,Phone,0
B51CC40F0B,send_email,Real_State,0
B2CB27FF06,click_carrousel,Motor,0
EBD8B72F6F,send_email,Jobs,0
9B2074822D,click_carrousel,Jobs,0
CC19C2C3DE,click_carrousel,Jobs,1
6FEBB5DD60,send_sms,Motor,0
F4D8D6A5E5,click_carrousel,Phone,0
D471DAF1DE,click_ad,Motor,0
FF40F1A50D,click_ad,Holidays,1
9F4DC034E6,phone_call,Real_State,0
EF356872F0,phone_call,Jobs,0
C9B8791800,click_ad,Jobs,0
1ADF813725,send_email,Real_State,0
89A78EFCC1,click_carrousel,Motor,0
0AF359B545,send_email,Holidays,0
4A7C62F357,click_ad,Holidays,0
FE6C8834D9,click_ad,Phone,1
1302BAA9B7,phone_call,Motor,0
FC9EA900F6,send_sms,Phone,0
20D348501A,send_email,Phone,0
05E9EE4E8F,click_carrousel,Real_State,0
E562F525DC,click_carrousel,Jobs,0
8717A941B8,click_ad,Holidays,0
0C3C75EA0C,click_carrousel,Holidays,0
F607EACED1,send_email,Phone,0
ED39DC680D,click_carrousel,Leisure,0
C971567548,click_carrousel,Holidays,0
9C775348E8,click_carrousel,Motor,0
028FA4A557,click_ad,Jobs,1
4FCAC8B67C,send_email,Holidays,1
F37F76E85D,send_email,Holidays,0
ED220543EA,send_email,Leisure,0
98771C1529,click_carrousel,Leisure,0
E39B0551D4,click_ad,Jobs,0
4412AD8DF7,send_email,Motor,0
5B8AB02BB6,click_carrousel,Jobs,0
9551D85E37,send_sms,Motor,0
B67D154639,click_ad,Jobs,0
2AEB12305B,phone_call,Holidays,0
91A357751C,click_ad,Phone,1
2D4E62449F,click_ad,Leisure,0
6E9B93D8CE,send_email,Motor,1
8865E06FED,send_email,Real_State,0
4C6EBFC47E,send_sms,Phone,0
5425B42A29,click_ad,Phone,0
14B130FAAA,send_sms,Motor,0
9FA09C3B2F,click_carrousel,Motor,0
17C795A3B8,send_email,Holidays,1
594FF6199E,send_email,Leisure,0
B525E38DDD,send_email,Jobs,1
C11534BA6C,click_carrousel,Jobs,0
E53A38A0E9,click_carrousel,Holidays,0
926F44DF10,send_email,Jobs,0
F5B2F1645B,click_carrousel,Leisure,0
361A2C9A00,click_carrousel,Real_State,0
64C0D03A8F,send_sms,Leisure,0
328598A25C,send_sms,Holidays,0
0C6762016A,send_email,Jobs,0
C43B891EA1,click_carrousel,Holidays,0
B86E7F261F,phone_call,Motor,0
E69D1D4FB0,phone_call,Motor,0
875060AD0D,click_ad,Jobs,0
A062E3AD7B,click_ad,Leisure,1
70B3757CF5,click_ad,Real_State,0
75A6A9B75A,click_carrousel,Real_State,0
86FA2043CD,send_sms,Jobs,0
55B3672DF2,click_ad,Real_State,0
FD55850313,send_email,Jobs,0
3064FBD18C,send_sms,Leisure,0
3726CAB893,send_sms,Jobs,1
52EEAEAA5C,send_sms,Real_State,0
3A66422DFA,send_sms,Phone,0
9B8F4AE313,phone_call,Phone,0
26A29C7BBE,send_sms,Real_State,0
ED26CA8429,click_carrousel,Holidays,0
DBD00BD18F,send_sms,Real_State,0
72543605B0,send_email,Motor,1
37B03186F8,click_carrousel,Jobs,0
BAA2BC3F40,click_carrousel,Jobs,0
A3E2A32DB9,click_ad,Phone,0
7502317460,send_email,Jobs,0
9CF47B4409,send_email,Jobs,1
09196BE159,send_email,Leisure,0
095E7B7830,click_ad,Leisure,0
1B7ACB0F70,send_email,Jobs,0
98CA7227A2,click_ad,Motor,0
BC62C4E1C4,phone_call,Real_State,0
A56F46D36A,click_ad,Holidays,0
17FE3AED2D,phone_call,Jobs,0
F6DB866874,click_ad,Phone,0
E717B6B3FB,click_ad,Phone,0
C8692B9C56,click_ad,Leisure,1
48184C377B,click_carrousel,Jobs,0
989E2835A1,send_sms,Phone,0
57FA18E35D,phone_call,Holidays,0
93EFAFD058,click_ad,Motor,0
47D2332543,click_ad,Holidays,0
15BFF9D9DE,send_email,Holidays,1
52EBF7CDCD,click_carrousel,Jobs,0
E73DCEDFEC,click_carrousel,Jobs,0
266506692E,send_sms,Phone,0
C668419CB0,phone_call,Jobs,0
738A861D96,click_carrousel,Real_State,0
406038682B,send_email,Jobs,0
138286EA7A,phone_call,Jobs,0
421C9E1287,send_email,Holidays,0
8963BD7CE7,click_carrousel,Holidays,0
A27E05BA2C,click_carrousel,Holidays,0
86BAF9A6BC,click_ad,Phone,1
4724FCD0BD,send_email,Leisure,0
C331C4F477,click_ad,Leisure,0
EC7361BDFB,click_carrousel,Jobs,0
DF993F3C50,send_email,Real_State,0
2CAABBAE31,phone_call,Leisure,0
AC19B0F274,click_ad,Motor,0
80473DD288,phone_call,Holidays,0
ECE7C8D1ED,send_sms,Leisure,0
062976C88F,send_email,Real_State,0
F79C5065A0,click_ad,Motor,0
86F8113EFF,click_ad,Leisure,0
57316300ED,phone_call,Jobs,0
FF40F1A50D,click_ad,Real_State,1
89F40C0058,send_sms,Leisure,0
B92C269938,send_email,Holidays,0
90DBAE2EEB,phone_call,Holidays,0
B97850B302,click_carrousel,Real_State,0
52E4C5F7EA,click_carrousel,Motor,0
88772A1435,send_email,Leisure,0
FFB0590412,click_ad,Motor,0
FBBF71C9C7,click_ad,Jobs,0
AE4E0BD4A1,click_carrousel,Holidays,0
1F68B2D010,send_email,Motor,1
A0BC9415B6,click_ad,Jobs,0
8FF243E492,phone_call,Leisure,0
0F5BFBD2E7,send_email,Real_State,1
2067AF9AD6,click_ad,Motor,0
0BE08E0C33,click_ad,Phone,1
C64184DE73,send_sms,Leisure,0
373FF8056B,phone_call,Real_State,0
E08EEC4174,send_sms,Holidays,0
05F3F569EF,click_ad,Motor,1
7616902CD4,click_carrousel,Motor,0
C4D8A0B94F,click_ad,Real_State,0
1CD4D0D9EC,phone_call,Jobs,0
476ED53E86,send_email,Real_State,0
EA88D515DC,click_ad,Phone,1
0517845D7B,click_ad,Holidays,0
6FB6DBF661,send_email,Holidays,0
3E9A4FCCD6,click_carrousel,Motor,0
3481BE2BEA,phone_call,Leisure,0
DE451D5034,phone_call,Jobs,0
D95B22AD48,click_ad,Real_State,0
AF08228850,send_sms,Motor,0
C7E4DA1C08,send_sms,Motor,0
8A6DA34754,click_ad,Phone,0
4E1C1ED744,phone_call,Motor,0
22FE708F66,phone_call,Real_State,0
333BEF4B54,click_carrousel,Phone,0
8658D17B54,phone_call,Holidays,0
CD3F7CF7BA,click_carrousel,Jobs,0
61DEA96F31,click_ad,Leisure,0
B378EB5FF8,click_carrousel,Motor,0
5C1A760316,send_email,Real_State,0
EFBFF0FB5E,phone_call,Real_State,0
1B3B705897,send_email,Motor,0
A311E34296,click_carrousel,Real_State,0
32DFC5D385,click_carrousel,Jobs,0
FDFB9CE944,send_email,Holidays,0
E060300E1D,click_carrousel,Jobs,0
28283713EF,send_email,Jobs,0
422B55282B,send_email,Real_State,0
7D34271D4D,click_ad,Real_State,0
B2FE31B26A,click_ad,Phone,0
D034949ACB,click_carrousel,Leisure,0
5B4C24647A,send_sms,Phone,0
3259825081,click_ad,Motor,0
08F21E50BF,send_sms,Motor,0
26A9897903,click_ad,Leisure,1
511113F5E0,send_email,Motor,0
A3E2A32DB9,phone_call,Phone,0
94CF10C2EC,phone_call,Leisure,0
63E2D9F8BA,send_sms,Motor,0
6182877342,send_email,Holidays,0
D4552221AB,click_ad,Jobs,0
7C6DDC4A56,phone_call,Motor,0
2BCB7AC50B,send_email,Real_State,0
AC49DB4B40,send_email,Phone,0
091B6E964B,click_carrousel,Holidays,0
C12EBC4C9C,click_carrousel,Jobs,0
1B75D4C663,click_carrousel,Real_State,0
7173DD2F79,send_email,Jobs,0
9650956C68,phone_call,Holidays,0
CDEF5DDEF3,click_carrousel,Holidays,0
00AE418236,click_ad,Real_State,0
207A684A58,click_ad,Motor,0
EFA99EE727,phone_call,Phone,0
E53A38A0E9,send_email,Holidays,0
42CE3BC1C3,phone_call,Jobs,0
BE3DA187CB,click_ad,Holidays,1
C75431FD34,phone_call,Leisure,1
66DB05E419,click_carrousel,Motor,0
357DC33519,click_carrousel,Motor,0
05CDE44080,send_email,Leisure,0
D096517CC2,send_email,Phone,1
CF5A92CEAA,send_email,Leisure,0
8F7FD1F07B,click_carrousel,Holidays,0
5DDE6372B4,click_carrousel,Leisure,0
4F1F98CFF5,send_sms,Holidays,0
A33A268C08,send_sms,Jobs,0
E8B1A6F01A,send_sms,Motor,0
14DDF3352F,send_sms,Holidays,0
46ACB9F601,send_sms,Jobs,0
890887609,click_ad,Real_State,1
A05BC7ABDD,click_carrousel,Motor,0
23B42AD809,phone_call,Holidays,0
AC5EC93DAD,phone_call,Phone,0
00079D439D,click_ad,Phone,0
3318A98895,click_ad,Holidays,0
C859F4B258,click_carrousel,Jobs,0
EB5F04E7B8,click_ad,Holidays,0
8346DAACB4,click_ad,Jobs,0
1A4E6A67DF,send_email,Jobs,0
83003C5B12,phone_call,Real_State,0
100C704084,click_carrousel,Motor,0
6B1C467819,click_carrousel,Motor,0
7B5E8CD57A,phone_call,Real_State,0
3397E8B6E3,send_sms,Real_State,0
6C1BA7894B,send_email,Leisure,0
532BE3A737,phone_call,Real_State,0
2165D6EE8F,click_ad,Holidays,0
CF9D229956,click_carrousel,Real_State,0
3CB55D4EB4,click_ad,Phone,0
122932746B,send_email,Holidays,0
3E21F389F0,phone_call,Motor,0
5730F277C5,send_email,Phone,0
F2B2746C69,send_sms,Holidays,0
695D0CA032,send_sms,Phone,0
B25E2AE1B7,click_ad,Phone,1
7DC9956A42,send_sms,Real_State,0
DBC6F3E83B,click_carrousel,Jobs,0
91C113E1C0,send_email,Leisure,0
AEA8DCAD2C,send_email,Motor,1
F3A0DEC07C,send_sms,Real_State,0
D7C899968E,send_sms,Jobs,0
EEAFC71497,phone_call,Real_State,0
0DE77C8B83,send_email,Phone,0
93BC7981DE,click_carrousel,Phone,0
8F05256CF9,click_ad,Leisure,0
1B49F6E651,send_sms,Motor,0
417DE36850,click_ad,Holidays,0
58748AA273,click_carrousel,Real_State,0
A2F4E58FC7,send_sms,Phone,0
F44B3ABAD4,click_carrousel,Jobs,0
53BF65E01E,phone_call,Motor,0
797FAE07F4,click_ad,Holidays,0
4C0FC44830,click_carrousel,Holidays,0
5BBE2153C4,click_ad,Jobs,1
189690E02C,click_ad,Real_State,0
32FD0333C6,click_ad,Holidays,0
9B185478C5,send_sms,Jobs,0
94DD317613,send_email,Jobs,0
14260CCCE2,click_carrousel,Motor,0
5FF19F1D22,send_sms,Leisure,0
9818247C02,click_carrousel,Motor,0
3998CEA53D,click_carrousel,Holidays,0
7555695CC0,phone_call,Holidays,0
FF2E0A3F4F,click_ad,Phone,0
353BD35335,send_sms,Leisure,0
B994CF865A,click_ad,Jobs,0
A3A9B75F00,phone_call,Phone,0
29DD94DFC6,click_carrousel,Real_State,0
AAFF92DCDF,send_sms,Leisure,0
9A0AD0A1AD,click_carrousel,Jobs,1
9322C3AF22,send_sms,Phone,0
93DDED4648,click_ad,Phone,0
436324BEEA,send_email,Holidays,1
98B29AB333,phone_call,Phone,0
E17AB9F779,send_email,Motor,0
E2A9D06341,send_email,Leisure,0
57A641D8E1,click_ad,Real_State,1
95154431F8,send_email,Leisure,0
49055D20F1,click_carrousel,Motor,0
CE09CD6FD2,phone_call,Jobs,0
2793DBFC44,send_sms,Motor,0
6E8D95B81F,phone_call,Jobs,0
05962DCB83,click_ad,Real_State,0
D691CC7AC2,click_carrousel,Leisure,0
9C4E0FFA5F,click_ad,Phone,0
03F414E035,send_sms,Leisure,0
61916E31A1,phone_call,Holidays,0
357DC33519,send_sms,Real_State,0
31798C18F0,send_email,Leisure,0
AB52EFE033,click_ad,Leisure,1
5C1A760316,click_carrousel,Real_State,0
8A0E2627F8,send_sms,Motor,0
EEAFC71497,send_sms,Real_State,0
8A2DBD475E,send_email,Leisure,1
40B7482CD4,send_email,Motor,0
53DA92E319,send_email,Phone,0
70740B9218,send_email,Jobs,1
6B6C59A24D,send_sms,Real_State,0
21AC2649E0,phone_call,Real_State,0
9310D20A1F,send_email,Real_State,0
D8B501C9B0,send_email,Phone,0
D4AFFE3B31,click_ad,Motor,1
C1FEFB2703,click_ad,Leisure,0
1A69687D97,send_sms,Phone,0
169B29C2F0,send_sms,Motor,0
6E070411B2,send_sms,Holidays,0
2C14DE6B16,send_sms,Leisure,0
7F1E29C7B2,phone_call,Leisure,0
82FA0E00D2,phone_call,Leisure,0
EFBFF0FB5E,click_carrousel,Real_State,0
46D8B08759,send_email,Real_State,0
4E2B56140B,send_sms,Leisure,1
4113AA9B2B,send_email,Motor,0
EBF5C1D43C,phone_call,Leisure,0
E07671C567,send_sms,Leisure,0
60FCD9E049,phone_call,Phone,0
73FB1F2359,click_carrousel,Jobs,0
B87E2DB376,send_email,Jobs,0
1D5AA39E08,phone_call,Jobs,0
0308D8D6CD,send_sms,Phone,0
8311F6F4BB,click_ad,Leisure,0
1FABD516C2,click_ad,Phone,0
64ABA520D5,phone_call,Phone,0
DB268463D0,send_email,Real_State,0
F48BDB5FB9,send_email,Motor,0
EEE76127BE,click_ad,Phone,0
14260CCCE2,click_ad,Motor,0
883434BD16,send_email,Phone,0
17DA80338F,click_ad,Real_State,0
4EF2A337DD,click_ad,Holidays,1
B3164A7478,click_carrousel,Leisure,0
F997251A2F,send_email,Real_State,0
1FAABEF512,send_sms,Leisure,0
A13E8B1707,click_ad,Jobs,1
183459B273,click_ad,Holidays,0
BAA2BC3F40,send_email,Jobs,0
326521638D,click_carrousel,Leisure,0
117238B644,phone_call,Motor,0
B38B3F13BB,send_sms,Holidays,0
89A78EFCC1,click_ad,Motor,0
772C27FA79,send_email,Jobs,0
01C2ADAF4F,click_ad,Leisure,0
CDE5B829BE,click_ad,Holidays,1
6E4B357A98,send_sms,Holidays,0
7A036AC5FA,click_carrousel,Jobs,0
EA96FA7755,phone_call,Motor,0
B4DC3AD4CB,send_sms,Holidays,0
2BF226A4A0,send_sms,Holidays,0
12C752A308,click_ad,Motor,0
1F63A40138,phone_call,Motor,0
E3C1852462,send_sms,Real_State,0
1E31F903E9,send_email,Jobs,1
375576166A,send_sms,Real_State,0
57694325B4,send_sms,Phone,0
F8BB620520,click_carrousel,Motor,0
CC74A217CA,send_email,Holidays,0
D9AF4E64ED,click_ad,Phone,0
05B05B14F4,click_carrousel,Holidays,0
DCEA3A8E27,send_sms,Jobs,0
D4C24DA3FA,send_sms,Jobs,0
6227FDA420,phone_call,Real_State,0
56DAED1FA8,send_email,Motor,0
665A4A0678,send_email,Holidays,1
8F8163B60A,click_ad,Real_State,0
40C7A43D38,send_email,Holidays,0
54E536AB89,phone_call,Leisure,0
7617D86858,click_carrousel,Phone,0
21788AA127,send_sms,Holidays,0
849EEA488E,send_email,Motor,0
7EE81FE944,send_email,Leisure,0
8FF243E492,send_email,Leisure,0
BE165C93D9,phone_call,Motor,0
698167F577,phone_call,Phone,0
433E0BED25,click_ad,Motor,0
279B75C86B,phone_call,Motor,0
5ACD438470,click_ad,Leisure,0
73529B4A2B,send_sms,Phone,0
37A37915CB,send_sms,Leisure,0
F0CF597B76,click_carrousel,Leisure,0
EDD4EA6642,phone_call,Real_State,0
9CA776C65F,click_ad,Real_State,0
B3998571AE,click_ad,Leisure,1
91A357751C,click_ad,Jobs,1
40B7482CD4,click_ad,Motor,0
B7E0E5413A,click_carrousel,Leisure,0
02330B1CC5,send_email,Motor,1
C331C4F477,click_ad,Leisure,0
64C0D03A8F,send_sms,Leisure,0
D9C907D8C5,click_carrousel,Motor,0
40827CE6DB,send_sms,Holidays,0
1437073C75,phone_call,Jobs,0
57E52F32B7,send_sms,Jobs,0
A5B61C0E91,click_ad,Leisure,0
BE8C856096,send_email,Motor,1
12D1B9DEF5,send_email,Jobs,0
3CB55D4EB4,click_carrousel,Phone,0
6058147898,click_carrousel,Holidays,0
058B581AAB,click_carrousel,Leisure,0
7FB6F1D089,click_ad,Jobs,0
4664C5640F,send_email,Holidays,0
099123C97C,click_carrousel,Holidays,0
B8E8D8305F,click_carrousel,Phone,0
D5DB4F6B1B,click_carrousel,Leisure,0
F1CC50A00A,click_ad,Motor,0
F0A680C5A3,phone_call,Jobs,0
67CD91E423,phone_call,Holidays,0
91622C72D3,click_ad,Motor,0
6D59A12DE4,send_email,Leisure,1
6CEC1DD4CE,phone_call,Holidays,0
89E0F15727,click_carrousel,Phone,0
A53EF43BBA,click_ad,Phone,0
7FCC4D9063,send_sms,Jobs,0
0EF522D54D,phone_call,Phone,0
9B7C346FBB,click_carrousel,Holidays,0
315E9F28E1,send_email,Jobs,1
D79DF844D3,send_email,Phone,0
71CDF3FD60,send_sms,Phone,0
17A6AE7748,send_email,Real_State,0
8721F02537,phone_call,Motor,0
A8085D9622,click_carrousel,Leisure,0
7E9B310E14,phone_call,Leisure,0
18F3FC684D,send_sms,Real_State,0
185B554870,phone_call,Holidays,0
8880DA0D71,send_sms,Leisure,0
15B7497339,click_carrousel,Real_State,0
2D916EF5A0,click_ad,Motor,1
5D077DE0D9,phone_call,Motor,0
991A7745A9,send_email,Phone,0
E5CDB9B859,click_carrousel,Leisure,0
CDE5B829BE,click_ad,Real_State,1
543F1CC9BA,send_sms,Holidays,0
2393336B0B,send_email,Holidays,0
8E2035B8D0,send_email,Jobs,0
04C118D843,phone_call,Phone,0
0EFBCFA617,click_ad,Phone,0
95D1711C2E,click_ad,Phone,0
42DC257B39,phone_call,Real_State,0
49E5F0B9CD,click_ad,Phone,0
80BE36B1DE,send_sms,Phone,0
6845985AB5,send_email,Holidays,0
E740E386E9,send_sms,Real_State,0
9A66707E6A,send_email,Real_State,0
247780178B,click_ad,Phone,0
64C0D03A8F,phone_call,Leisure,0
1F40BA17AC,click_ad,Real_State,0
80BBBB1939,click_carrousel,Real_State,0
5A49CCB9A6,click_ad,Real_State,0
B910B3FF20,click_carrousel,Real_State,0
39200664CC,click_carrousel,Holidays,0
01C4CFC6EF,click_ad,Motor,0
46C8016528,send_sms,Jobs,0
FB66058FD6,click_carrousel,Leisure,0
F721A4478D,phone_call,Motor,0
EFB692948F,click_ad,Real_State,0
A851225744,click_ad,Jobs,0
137FD60131,send_email,Motor,0
83985D5C0D,click_ad,Leisure,0
628A4C090E,click_carrousel,Phone,0
65BA723AA0,click_ad,Holidays,0
525ACE8F88,phone_call,Motor,0
C183F25F9F,click_ad,Holidays,0
A90382C2B1,phone_call,Phone,0
DD9525E9B8,click_carrousel,Real_State,0
276EA574A2,click_carrousel,Leisure,0
B108732468,phone_call,Holidays,0
6BB766BF3A,send_email,Jobs,0
82F6B4F589,send_sms,Phone,0
DF761F29A4,click_ad,Holidays,0
ADC8DD98A6,click_ad,Motor,0
C3EA205E28,send_sms,Jobs,0
84044FE993,click_ad,Leisure,0
868FB466EE,send_email,Phone,0
B3A1915C1C,send_email,Motor,0
75BDBC715B,send_sms,Holidays,0
2A43ECAB27,phone_call,Leisure,1
71CDF3FD60,click_ad,Phone,0
48174BBB52,send_email,Jobs,0
1FCA3F57B9,send_email,Leisure,0
2AAAC2E249,send_sms,Phone,0
1FC1A951BA,send_email,Jobs,0
FCB6734770,click_carrousel,Holidays,0
86A0ED9E5A,click_ad,Leisure,0
80F070E14E,send_sms,Motor,0
8C9AA03F33,send_sms,Real_State,0
CE766D2BEE,send_sms,Phone,0
10AAD74A19,click_ad,Holidays,0
8850675456,send_email,Motor,0
D7E25B846D,click_carrousel,Holidays,0
22D57A742B,send_sms,Phone,0
AECA1950B8,phone_call,Real_State,0
49F588696B,phone_call,Motor,0
E4E158F4CB,click_ad,Phone,0
599B81F699,send_sms,Holidays,0
102C61ED96,send_email,Real_State,0
F7AACD2659,click_carrousel,Phone,0
D60EAB0013,click_carrousel,Jobs,0
781158E769,send_sms,Holidays,0
D313E1564B,phone_call,Leisure,0
E186C8A0BE,send_email,Real_State,0
E205FFE593,phone_call,Leisure,0
5E14026967,send_email,Real_State,0
02631565A8,click_carrousel,Motor,0
46A78C5E92,send_sms,Jobs,0
BB1B7D49B0,phone_call,Phone,0
53D395F928,send_email,Phone,0
12E466B05E,send_sms,Holidays,0
247780178B,phone_call,Phone,0
AD468BA097,phone_call,Phone,0
70E81D015D,phone_call,Leisure,0
2B955D9984,phone_call,Motor,0
EFCAF32353,click_ad,Leisure,0
1DBC37DBFA,phone_call,Real_State,0
48713F610E,click_ad,Real_State,1
EB6470A70D,click_carrousel,Real_State,0
9B33CE82DB,click_carrousel,Motor,0
848F185458,click_ad,Phone,0
CF5B71E80A,click_carrousel,Leisure,1
A1D89C97BA,click_ad,Motor,0
87D602CF35,phone_call,Motor,0
CCB25F87C8,send_email,Jobs,1
4283EDF60C,send_email,Motor,0
82FA0E00D2,send_email,Leisure,0
375576166A,click_carrousel,Leisure,0
CBD5B6FBD6,click_ad,Leisure,0
4DD5E4405D,phone_call,Leisure,0
1302BAA9B7,send_email,Motor,0
664F3032B4,phone_call,Motor,0
73E225AA36,click_ad,Jobs,0
838F05CF32,click_ad,Holidays,0
A7E88BCADD,send_sms,Phone,0
6B04B117EE,click_ad,Phone,0
58DA2643BA,click_ad,Jobs,1
C8D9E20256,click_carrousel,Jobs,0
59598ABA65,click_carrousel,Holidays,0
7748E8B1EC,click_carrousel,Jobs,0
74FCEF0C23,send_email,Phone,0
5662ADE2E7,send_sms,Holidays,0
A2889F347E,phone_call,Holidays,0
AF0A6DED99,send_sms,Holidays,0
159C430855,click_ad,Phone,0
CA5CD56182,phone_call,Holidays,0
B7CC56DB0E,send_sms,Real_State,0
C5330D3498,click_ad,Jobs,0
DCEA3A8E27,send_sms,Jobs,0
C2BB055191,phone_call,Holidays,0
735CA46B7A,click_ad,Holidays,0
1FAEC8E767,send_email,Motor,0
31DCED9113,click_ad,Holidays,1
494678BF4C,phone_call,Leisure,0
65F0C667BB,phone_call,Phone,0
E32A060BE9,send_email,Motor,0
25DC1CFACA,click_carrousel,Motor,0
7DCB654923,send_email,Real_State,0
AC00E27ED7,send_sms,Phone,0
2E2D25955F,send_sms,Jobs,0
12A7B3AA60,click_ad,Leisure,0
FE8721EFC6,send_email,Leisure,0
9B0DF7C333,phone_call,Holidays,0
4A02A3D172,click_carrousel,Phone,0
493A25779E,phone_call,Leisure,0
5B47443720,phone_call,Phone,0
54D997CC69,send_email,Real_State,0
4EE515A109,click_ad,Holidays,0
2DC731C480,send_email,Jobs,1
361A2C9A00,phone_call,Real_State,0
E637337052,click_ad,Holidays,0
58A708E3A3,click_ad,Holidays,0
5BA088F436,click_carrousel,Phone,0
16605D2A11,send_sms,Motor,0
B5842494A0,send_sms,Phone,0
85701F06B7,click_ad,Jobs,0
EBCBC36543,send_email,Leisure,1
FE0E242C74,click_ad,Real_State,0
C5F1777101,phone_call,Real_State,0
3AB636659E,send_email,Holidays,0
2E3400DA93,send_sms,Real_State,0
7B464D43D0,send_email,Real_State,0
15651C74A0,send_sms,Jobs,0
299EF7180A,click_carrousel,Holidays,0
E2853DC229,send_email,Phone,1
6B8C73DAFF,send_sms,Phone,0
4681F4047A,send_email,Motor,0
AE98480FE6,phone_call,Jobs,0
5C1F0FC4CE,click_carrousel,Real_State,0
326521638D,send_email,Leisure,0
D096517CC2,send_email,Leisure,1
D0D4C3087D,click_ad,Holidays,0
497FE4A0B6,click_ad,Holidays,0
2E7F260BAE,click_ad,Motor,0
85910E07AD,click_ad,Real_State,0
B6244AD4FA,send_sms,Motor,0
3E710D18BC,click_carrousel,Leisure,0
69B48FD97C,phone_call,Motor,0
A46536CAB0,click_carrousel,Leisure,0
429227B343,send_email,Holidays,1
001A5362BC,phone_call,Holidays,0
139B2D7424,phone_call,Phone,0
1BA487B077,click_ad,Motor,0
2E2D979C8D,phone_call,Phone,0
B25E2AE1B7,click_ad,Holidays,1
3F19916795,click_ad,Real_State,0
7278F11DF0,send_email,Holidays,0
5CC5ACE6B5,click_carrousel,Motor,0
DC55F42B3F,click_ad,Phone,0
C6F039C0E4,send_sms,Holidays,0
0CFD75E1C8,click_ad,Jobs,0
D9C2DD223B,phone_call,Motor,0
9DF3886E62,send_email,Real_State,0
207A684A58,send_email,Phone,0
6A9E0DC48A,phone_call,Jobs,0
11D72BB9F5,send_email,Jobs,0
6335916D05,phone_call,Holidays,0
0F4B2B4D60,send_sms,Phone,0
D24AA2A29E,send_email,Holidays,0
B9C1DADFC6,click_ad,Jobs,0
5E2F7858DC,send_sms,Real_State,0
08B2EC63CB,click_carrousel,Holidays,0
61B1D86B1D,click_carrousel,Leisure,0
B9C1DADFC6,send_email,Jobs,0
000AFE2623,send_sms,Holidays,0
533E000599,send_email,Leisure,1
272CF11F93,send_sms,Jobs,0
94504025ED,send_sms,Holidays,0
587D4F52B8,send_email,Jobs,0
9472D48D49,click_carrousel,Motor,0
60221B3703,click_ad,Phone,0
364C11CA82,send_email,Jobs,0
2844281318,click_carrousel,Motor,0
A7CDD79E8B,send_email,Holidays,0
840AA3F741,send_email,Phone,0
BA568F8543,click_carrousel,Real_State,0
4A7EB124BC,click_ad,Real_State,0
F79C5065A0,send_sms,Motor,0
FDD5353D48,click_carrousel,Motor,0
FCD5ED1B2C,click_carrousel,Holidays,0
3528F46B0B,click_ad,Phone,0
44AB5C46E7,click_carrousel,Jobs,0
51631B97E6,send_email,Real_State,0
D36898646E,send_sms,Jobs,0
B3969F7CD3,send_email,Real_State,0
